date_time,region,city,weather,visibility_km,precip_mm,temp_c,source_system,ingest_batch_id,extracted_at_utc,record_hash
2026-02-20 09:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.2,0.02,26.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,cec23d6a39490d1d
2026-02-20 10:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.7,0.25,29.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac278d0ce26c3389
2026-02-20 11:08:42.824908+00:00,Riyadh,Riyadh,Dust,3.6,0.13,24.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1736e3de33e84170
2026-02-20 12:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.3,0.0,28.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8692f91527151162
2026-02-20 13:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.9,0.12,32.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,41e4c9d2f1fc8113
2026-02-20 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.2,0.02,19.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,247123b23799949f
2026-02-20 15:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.5,0.01,15.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7064b46b419c9f06
2026-02-20 16:08:42.824908+00:00,Riyadh,Riyadh,Dust,2.0,0.07,34.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1781a587b1bfd546
2026-02-20 17:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.7,0.11,31.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1398c01009288550
2026-02-20 18:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.0,0.24,27.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,42c207beb04d3cc3
2026-02-20 19:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.01,36.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,467976f36829cea4
2026-02-20 20:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.1,0.1,36.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b25f10d9e47fc010
2026-02-20 21:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.1,0.0,19.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4378d16ae77574d9
2026-02-20 22:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.4,0.01,29.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3072912d33bdd610
2026-02-20 23:08:42.824908+00:00,Riyadh,Riyadh,Clear,12.0,0.0,36.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8ee24c69cbbb9d49
2026-02-21 00:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.9,0.13,27.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,674a22a03be9f723
2026-02-21 01:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.03,29.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,64be5e7386b29b4e
2026-02-21 02:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.8,0.02,36.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b3ada703889557b1
2026-02-21 03:08:42.824908+00:00,Riyadh,Riyadh,Fog,1.6,0.16,26.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d87916a3d0075ecf
2026-02-21 04:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.14,24.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,079fe31811c85713
2026-02-21 05:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.03,27.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8c28d9e1d2218a51
2026-02-21 06:08:42.824908+00:00,Riyadh,Riyadh,Clear,12.0,0.0,23.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ad529bc335fadf22
2026-02-21 07:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.1,0.02,33.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f24a7694173f9b81
2026-02-21 08:08:42.824908+00:00,Riyadh,Riyadh,Rain,7.3,3.28,17.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4d77a2bfcc32e6a5
2026-02-21 09:08:42.824908+00:00,Riyadh,Riyadh,Dust,5.4,0.01,36.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d81eeeac1ca727a2
2026-02-21 10:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.1,0.0,21.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d2ceb8b35f2f7857
2026-02-21 11:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.8,0.04,31.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4d2b595aa71933dc
2026-02-21 12:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.1,0.0,22.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,74ce1f4b4100d714
2026-02-21 13:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.1,0.09,29.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4cbeba51da930a68
2026-02-21 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.0,36.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5d6649585e440dda
2026-02-21 15:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.1,0.16,37.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,0204e841dbe6aad5
2026-02-21 16:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.4,0.23,38.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,aae71dc2e27ddaa6
2026-02-21 17:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.06,30.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,05100afd871746ef
2026-02-21 18:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.3,0.02,31.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6f43295879b7d41a
2026-02-21 19:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.9,0.0,32.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,88989416e83dc781
2026-02-21 20:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.01,34.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b1cd5651eb2be057
2026-02-21 21:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.2,0.13,28.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d98fe4e23c90ef18
2026-02-21 22:08:42.824908+00:00,Riyadh,Riyadh,Dust,5.1,0.0,36.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,63fb194acfc43363
2026-02-21 23:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.1,0.0,32.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,662db593570035b1
2026-02-22 00:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.1,0.21,37.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,26e745bd42ccadb5
2026-02-22 01:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.5,0.02,33.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fa303a9003600056
2026-02-22 02:08:42.824908+00:00,Riyadh,Riyadh,Clear,12.0,0.05,34.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f51f30abba13f8f3
2026-02-22 03:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.0,26.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,83a11180270dff35
2026-02-22 04:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.05,28.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,70cae20d77436356
2026-02-22 05:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.8,0.01,23.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bf3840e2972cdb5b
2026-02-22 06:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.3,0.07,29.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d8828886e19b9ff0
2026-02-22 07:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.2,0.03,29.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,c5a4e42a9822497a
2026-02-22 08:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.1,0.24,35.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,37746b2d930236a5
2026-02-22 09:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.8,0.02,23.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,c2beb0f4e5cdd99c
2026-02-22 10:08:42.824908+00:00,Riyadh,Riyadh,Dust,2.7,0.0,48.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1fd4b5075f70e32c
2026-02-22 11:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.0,0.16,30.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,749645ee4c1be102
2026-02-22 12:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.7,0.0,37.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e289ebae06069973
2026-02-22 13:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.3,0.0,36.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fd26eabcfa828663
2026-02-22 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.5,0.04,17.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,37b3b7a3b1bbbf85
2026-02-22 15:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.1,0.03,29.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f15244c9a0c88ff3
2026-02-22 16:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.1,0.08,39.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f9dc9d289f9064cf
2026-02-22 17:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.0,0.22,17.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ab3ef6cb3d87ade0
2026-02-22 18:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.0,0.02,35.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1c9e9bc343b9c224
2026-02-22 19:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.1,0.42,25.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e212c2657d2b2065
2026-02-22 20:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.6,0.1,28.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,faf2bdb5045fc7d2
2026-02-22 21:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.8,0.22,32.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1a56db1cad9481f2
2026-02-22 22:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.2,0.0,20.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b9f6b5297ce14a26
2026-02-22 23:08:42.824908+00:00,Riyadh,Riyadh,Fog,2.8,1.18,29.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,30e0119a9a5c8f4d
2026-02-23 00:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.9,0.0,27.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6db5b2bf3b2c7ce7
2026-02-23 01:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.0,0.31,26.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d3bb130e5258a309
2026-02-23 02:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.3,0.0,34.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,96a571c0944f0969
2026-02-23 03:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.5,0.0,48.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,91dbe732f3ed4458
2026-02-23 04:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.2,0.0,32.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b8a507196541904d
2026-02-23 05:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.5,0.07,33.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4144eb994afd7e08
2026-02-23 06:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.0,0.09,30.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9bb533e186c10113
2026-02-23 07:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.3,0.03,26.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fb8f63a5d020ad87
2026-02-23 08:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.6,0.23,32.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,71123533d8533ea3
2026-02-23 09:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.7,0.0,39.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,31a77419cddda63f
2026-02-23 10:08:42.824908+00:00,Riyadh,Riyadh,Dust,5.6,0.09,31.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8069af9fcbf0756a
2026-02-23 11:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.5,0.19,35.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1111626033717096
2026-02-23 12:08:42.824908+00:00,Riyadh,Riyadh,Rain,5.5,4.57,26.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7022192b7ffb6a65
2026-02-23 13:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.7,0.06,44.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,20637937acfb12b9
2026-02-23 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.7,0.03,21.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ac2721d949fe38fd
2026-02-23 15:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.5,0.09,34.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,09095e2de5ca4d95
2026-02-23 16:08:42.824908+00:00,Riyadh,Riyadh,Dust,1.7,0.01,33.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6933c487c83042fe
2026-02-23 17:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.03,32.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,cb2923c51184a546
2026-02-23 18:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.0,0.11,24.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,60769f33256a8f10
2026-02-23 19:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.14,24.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,594c9206a51834ef
2026-02-23 20:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.3,0.02,29.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4035d42760a4f509
2026-02-23 21:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.9,0.17,31.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d894c9d2d2f3bd65
2026-02-23 22:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.09,24.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bddc3fc6b9f72772
2026-02-23 23:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.2,0.07,25.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d4468140f66faf60
2026-02-24 00:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.4,0.07,33.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,81a326aa3e8b07a1
2026-02-24 01:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.2,0.0,36.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,0ef6b708140e459d
2026-02-24 02:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.5,0.25,27.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7cc9b926aa105331
2026-02-24 03:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.9,0.07,27.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ee656844be2055b2
2026-02-24 04:08:42.824908+00:00,Riyadh,Riyadh,Fog,1.9,0.0,24.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,40853ffa041a5d6a
2026-02-24 05:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.09,44.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,cc33bc729f4ed6e5
2026-02-24 06:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.0,33.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,48f94e5fb547ae28
2026-02-24 07:08:42.824908+00:00,Riyadh,Riyadh,Clear,12.0,0.18,30.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b751988948efcd47
2026-02-24 08:08:42.824908+00:00,Riyadh,Riyadh,Clear,7.6,0.16,36.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,61b251c44cb94cf9
2026-02-24 09:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.0,43.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5661c8579d8a7b7b
2026-02-24 10:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.7,0.02,37.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a79238f595bd5b2d
2026-02-24 11:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.9,0.0,23.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,fcfac33ba558ce69
2026-02-24 12:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.4,0.06,30.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d04fc1c9cf860606
2026-02-24 13:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.1,0.0,28.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,2176c0061903086d
2026-02-24 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.6,0.02,28.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,aaf3d04e4de7d836
2026-02-24 15:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.1,0.07,24.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,17cceea8f11f93f3
2026-02-24 16:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.4,0.28,28.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,137530f00a3d9dbd
2026-02-24 17:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.0,0.13,24.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d31e15f91982a685
2026-02-24 18:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.1,0.03,32.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3791daf093953b45
2026-02-24 19:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.7,0.01,31.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8f1d62955d6d9c39
2026-02-24 20:08:42.824908+00:00,Riyadh,Riyadh,Rain,6.9,1.14,19.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7a9caf7db9c8af89
2026-02-24 21:08:42.824908+00:00,Riyadh,Riyadh,Rain,5.4,1.95,17.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,322d5e5f0bef4ff5
2026-02-24 22:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.8,0.04,28.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a5f6bf5ce55a1633
2026-02-24 23:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.1,0.01,34.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,016789da51439e80
2026-02-25 00:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.0,0.0,33.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,34e64fd333820531
2026-02-25 01:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.04,30.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,63c69efd526dacc9
2026-02-25 02:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.8,0.06,12.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bb7c6f0a321136ac
2026-02-25 03:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.5,0.12,28.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,146688250ce149b4
2026-02-25 04:08:42.824908+00:00,Riyadh,Riyadh,Fog,2.7,0.42,24.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,7b3b2932c50dec33
2026-02-25 05:08:42.824908+00:00,Riyadh,Riyadh,Dust,5.3,0.0,28.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,2105aec600785a42
2026-02-25 06:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.1,0.01,24.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,35f39f20ab8dc911
2026-02-25 07:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.8,0.06,28.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8dbdf53ab77f5212
2026-02-25 08:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.1,27.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a83bf3bae0ee82ad
2026-02-25 09:08:42.824908+00:00,Riyadh,Riyadh,Dust,3.0,0.17,45.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,e97e5cdc9b118c17
2026-02-25 10:08:42.824908+00:00,Riyadh,Riyadh,Rain,6.7,0.69,31.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,2b5728cca3e0a468
2026-02-25 11:08:42.824908+00:00,Riyadh,Riyadh,Fog,1.2,0.42,27.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,0f71a49a10be7387
2026-02-25 12:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.03,30.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,abb1c726d079eca7
2026-02-25 13:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.5,0.01,30.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ee2c5dc46c7efa98
2026-02-25 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.7,0.01,31.8,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ad7e734223e2445a
2026-02-25 15:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.5,0.01,28.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,57c6a87c2142eaeb
2026-02-25 16:08:42.824908+00:00,Riyadh,Riyadh,Fog,2.0,0.02,28.2,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1514c320a3eeca81
2026-02-25 17:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.2,0.0,36.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,3ca3cfb64ca5e2e7
2026-02-25 18:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.7,0.03,35.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6ce37c9632b96c46
2026-02-25 19:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.02,32.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,bce8d2b174aad57b
2026-02-25 20:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.3,0.28,38.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,ad3785066d07fa58
2026-02-25 21:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.4,0.12,32.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,becb75ac102d5509
2026-02-25 22:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.24,25.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,a8309316d5ca12c5
2026-02-25 23:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.5,0.03,21.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,cc43fb4539978e66
2026-02-26 00:08:42.824908+00:00,Riyadh,Riyadh,Dust,2.5,0.0,26.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,40dc9bcf6ee0d54b
2026-02-26 01:08:42.824908+00:00,Riyadh,Riyadh,Dust,4.5,0.1,30.4,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,b6c090009cfa0a13
2026-02-26 02:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.5,0.04,33.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,921f0238ef468ef2
2026-02-26 03:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.8,0.11,36.7,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,636a17a84515ccb1
2026-02-26 04:08:42.824908+00:00,Riyadh,Riyadh,Clear,11.3,0.04,27.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,32b92d746be9e859
2026-02-26 05:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.0,0.09,26.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,d7029df9667327d0
2026-02-26 06:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.6,0.02,35.0,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,9245f75a9c752cb7
2026-02-26 07:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.9,0.0,37.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,6b69becf719dfdcd
2026-02-26 08:08:42.824908+00:00,Riyadh,Riyadh,Rain,5.3,9.06,24.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,5ee681e64ba63c16
2026-02-26 09:08:42.824908+00:00,Riyadh,Riyadh,Clear,9.9,0.09,32.6,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,4a1fd7dda4bc546f
2026-02-26 10:08:42.824908+00:00,Riyadh,Riyadh,Rain,6.1,1.32,34.9,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f67c54e76eb4290a
2026-02-26 11:08:42.824908+00:00,Riyadh,Riyadh,Clear,8.2,0.02,32.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,410bc39a3301732d
2026-02-26 12:08:42.824908+00:00,Riyadh,Riyadh,Dust,1.6,0.04,30.5,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,8ae7314f4a3c7172
2026-02-26 13:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.8,0.0,19.3,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,f387ae3e550e76f7
2026-02-26 14:08:42.824908+00:00,Riyadh,Riyadh,Clear,10.8,0.03,38.1,meteo_service,B20260305T000843Z,2026-03-05T00:08:43+00:00,1ca4daa89832be16
