road_id,date,daily_volume,mean_speed,p95_speed,sensor_events,PhoneUse,RedLight,Seatbelt,Speeding,UnsafeLaneChange,total_violations,accidents,injuries,fatalities,severe,region,city,road_type,speed_limit,lanes,weather_mode,low_visibility_hours,rain_hours,fog_hours,max_precip_mm,avg_temp_c,has_fatality,severe_rate,violations_per_1000_volume
R0003,2026-02-27,147,63.00833333333333,74.5,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Madinah,Madinah,Highway,60,5,Clear,1,1,1,2.64,25.995833333333334,0,0.0,6.802721088435374
R0003,2026-02-28,143,63.40833333333333,78.19999999999999,12,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Madinah,Madinah,Highway,60,5,Clear,0,3,0,5.05,24.075,0,0.0,13.986013986013987
R0003,2026-03-01,141,62.127272727272725,72.75,11,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Madinah,Madinah,Highway,60,5,Clear,2,1,1,1.76,24.075,1,1.0,7.092198581560283
R0003,2026-03-02,166,56.0923076923077,67.29999999999998,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madinah,Madinah,Highway,60,5,Clear,1,6,1,7.71,22.008333333333336,0,0.0,0.0
R0003,2026-03-03,142,77.10909090909091,90.5,11,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,Madinah,Madinah,Highway,60,5,Clear,1,0,0,0.25,23.150000000000002,0,1.0,28.169014084507044
R0003,2026-03-04,161,70.63076923076923,82.92,13,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,Madinah,Madinah,Highway,60,5,Clear,0,3,0,2.54,20.433333333333334,0,1.0,24.84472049689441
R0004,2026-02-03,187,150.26666666666668,159.33,15,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,2,0,2,1.7,30.87826086956522,0,1.0,16.0427807486631
R0004,2026-02-04,174,143.1142857142857,159.3,14,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,Riyadh,Riyadh,Highway,140,2,Clear,1,3,0,4.16,28.09583333333333,0,0.6666666666666666,17.24137931034483
R0004,2026-02-05,202,144.5125,154.60000000000002,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,2,2,1,4.95,30.070833333333336,0,1.0,0.0
R0004,2026-02-06,174,138.32857142857142,150.375,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,3,2,2,8.24,31.212500000000002,0,0.0,5.747126436781609
R0004,2026-02-07,176,139.65714285714287,154.385,14,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,3,2,2,4.04,32.670833333333334,0,0.0,22.727272727272727
R0004,2026-02-08,132,154.71818181818182,164.4,11,0.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,3,2,1,3.3,30.0,0,0.0,37.878787878787875
R0004,2026-02-09,200,151.54375,161.425,16,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,3,1,1,0.42,30.170833333333334,0,0.0,20.0
R0004,2026-02-10,172,149.10714285714286,155.81,14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,1,2,0,5.73,30.55,0,0.0,5.813953488372093
R0004,2026-02-11,214,140.1529411764706,149.44,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,1,0,0,0.4,30.579166666666666,0,0.0,4.672897196261682
R0004,2026-02-12,206,151.06470588235294,159.78,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,1,1,0,6.75,30.125,0,0.0,4.854368932038835
R0004,2026-02-13,149,162.49166666666667,168.495,12,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,5,2,1,7.76,29.645833333333332,0,1.0,20.13422818791946
R0004,2026-02-14,154,145.33333333333334,157.33499999999998,12,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,4,3,2,10.44,29.55,0,0.0,12.987012987012987
R0004,2026-02-15,151,144.04166666666666,158.31,12,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,2,1,1,2.1,30.95,0,0.0,26.490066225165563
R0004,2026-02-16,182,153.0,159.98,15,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,2,2,2,4.01,29.025000000000002,0,1.0,10.989010989010989
R0004,2026-02-17,160,140.34615384615384,159.94,13,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,4,2,1,1.47,30.3125,0,1.0,12.5
R0004,2026-02-18,173,147.06428571428572,154.125,14,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,4,0,2,0.65,30.020833333333332,0,0.0,23.121387283236995
R0004,2026-02-19,218,144.30555555555554,153.555,18,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,2,1,0,5.84,31.8875,0,0.0,18.34862385321101
R0004,2026-02-20,174,154.6,168.965,14,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,4,0,0,0.25,29.058333333333334,0,0.0,17.24137931034483
R0004,2026-02-21,172,138.67142857142858,160.39,14,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,1,1,1,3.28,30.212500000000002,0,0.0,5.813953488372093
R0004,2026-02-22,187,154.16666666666666,172.26,15,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,2,0,1,1.18,30.40416666666667,0,0.0,10.695187165775401
R0004,2026-02-23,193,147.725,153.875,16,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,1,1,0,4.57,31.337500000000002,0,1.0,15.544041450777202
R0004,2026-02-24,177,151.06428571428572,157.75,14,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,1,2,1,1.95,30.270833333333332,0,0.0,22.598870056497177
R0004,2026-02-25,150,159.225,172.445,12,1.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,0.0,3.0,Riyadh,Riyadh,Highway,140,2,Clear,4,1,3,0.69,29.641666666666666,0,0.75,26.666666666666668
R0004,2026-02-26,172,148.02857142857144,155.37,14,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,3,3,0,10.21,30.837500000000002,0,0.5,11.627906976744185
R0004,2026-02-27,133,153.48181818181817,169.75,11,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,3,0,0,0.2,29.675,0,0.0,30.075187969924812
R0004,2026-02-28,144,137.33333333333334,148.61499999999998,12,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,Riyadh,Riyadh,Highway,140,2,Clear,1,1,1,15.49,29.71666666666667,1,0.5,6.944444444444445
R0004,2026-03-01,171,148.07142857142858,156.0,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,5,0,1,0.34,31.474999999999998,0,0.0,5.847953216374269
R0004,2026-03-02,205,140.46470588235294,149.24,17,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,2,0,1,1.37,29.78333333333333,0,0.0,9.75609756097561
R0004,2026-03-03,185,135.74666666666667,141.39000000000001,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,1,3,1,2.8,30.46666666666667,0,0.0,0.0
R0004,2026-03-04,195,147.7125,161.35000000000002,16,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Riyadh,Riyadh,Highway,140,2,Clear,0,0,0,0.5,31.329166666666666,0,0.0,10.256410256410257
R0005,2026-02-03,115,80.76666666666667,92.0,9,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,3,3,0,7.04,23.821739130434782,1,0.5,8.695652173913043
R0005,2026-02-04,121,90.69,100.065,10,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,7,2,4,3.9,22.579166666666666,0,0.0,24.793388429752067
R0005,2026-02-05,118,87.02000000000001,95.10999999999999,10,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,5,1,3,6.48,23.866666666666664,0,0.0,16.949152542372882
R0005,2026-02-06,114,80.13333333333333,94.24,9,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Dust,7,3,4,4.14,23.833333333333332,0,0.0,26.31578947368421
R0005,2026-02-07,99,82.8375,99.19,8,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,3,0,2,0.33,24.704166666666666,0,1.0,10.1010101010101
R0005,2026-02-08,113,83.65555555555555,88.4,9,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,4,2,1,6.72,24.695833333333336,0,0.0,26.548672566371682
R0005,2026-02-09,120,91.14,102.16499999999999,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,3,1,2,5.26,25.079166666666666,0,0.0,8.333333333333334
R0005,2026-02-10,136,87.50909090909092,95.55,11,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,2,2,1,7.49,22.808333333333334,0,0.5,14.705882352941176
R0005,2026-02-11,131,85.57272727272726,91.8,11,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,3,2,1,1.33,22.733333333333334,0,0.0,30.53435114503817
R0005,2026-02-12,134,82.94545454545454,89.44999999999999,11,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,4,1,2,0.98,22.78333333333333,0,0.5,14.925373134328359
R0005,2026-02-13,101,86.575,92.675,8,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,1,0,1,0.51,24.379166666666666,0,0.0,29.702970297029704
R0005,2026-02-14,124,83.47999999999999,91.94,10,1.0,1.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,Qassim,Buraidah,Highway,80,2,Clear,4,2,3,4.73,22.358333333333334,0,1.0,40.32258064516129
R0005,2026-02-15,116,88.24444444444445,94.48,9,1.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,4,1,1,2.28,23.52916666666667,0,0.0,43.10344827586207
R0005,2026-02-16,116,94.53333333333333,102.72,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,0,2,0,8.67,22.379166666666666,0,0.0,0.0
R0005,2026-02-17,124,88.61,93.38,10,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,3,2,1,5.22,22.02916666666667,0,1.0,8.064516129032258
R0005,2026-02-18,116,75.35555555555555,86.04,9,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,2,2,0,1.15,23.991666666666664,0,0.0,34.48275862068966
R0005,2026-02-19,155,85.14999999999999,90.57000000000001,12,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,4,1,1,4.68,23.125,0,0.0,12.903225806451612
R0005,2026-02-20,108,87.45555555555556,95.34,9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,2,2,2,1.3,21.929166666666664,0,1.0,9.25925925925926
R0005,2026-02-21,112,74.6888888888889,82.88,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,3,0,1,0.34,25.59166666666667,0,0.0,8.928571428571429
R0005,2026-02-22,117,87.72222222222223,92.9,9,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,2,3,1,6.67,24.441666666666666,0,0.0,25.641025641025642
R0005,2026-02-23,112,93.04444444444444,98.14,9,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,2,0,1,0.77,23.45,0,1.0,17.857142857142858
R0005,2026-02-24,148,90.24166666666667,94.315,12,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,5,0,1,0.32,25.166666666666668,0,1.0,13.513513513513514
R0005,2026-02-25,136,93.17272727272729,97.65,11,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,3,0,1,0.34,21.474999999999998,1,0.5,14.705882352941176
R0005,2026-02-26,111,95.92222222222222,109.32,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,5,0,2,0.41,23.308333333333334,0,0.0,0.0
R0005,2026-02-27,113,90.27777777777777,98.12,9,1.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,2,1,1,2.15,24.670833333333334,0,0.0,53.097345132743364
R0005,2026-02-28,109,73.71111111111111,78.62,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,4,1,2,0.85,22.579166666666666,0,0.0,9.174311926605505
R0005,2026-03-01,118,86.86,92.795,10,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,4,1,2,3.31,21.666666666666668,0,0.0,16.949152542372882
R0005,2026-03-02,136,96.9,102.6,11,0.0,0.0,1.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,Qassim,Buraidah,Highway,80,2,Clear,1,1,0,4.59,25.708333333333332,0,1.0,29.41176470588235
R0005,2026-03-03,143,81.50833333333334,87.75,12,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,Qassim,Buraidah,Highway,80,2,Clear,1,2,0,2.49,24.241666666666664,0,1.0,20.97902097902098
R0005,2026-03-04,141,73.49090909090908,78.65,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Highway,80,2,Clear,3,3,1,2.64,23.52916666666667,0,0.0,0.0
R0006,2026-02-03,50,62.666666666666664,70.41,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,3,0,7.04,23.821739130434782,0,0.0,0.0
R0006,2026-02-04,52,58.36666666666667,61.84,3,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,7,2,4,3.9,22.579166666666666,0,0.0,38.46153846153846
R0006,2026-02-05,56,63.4,68.0,4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Qassim,Buraidah,Urban,60,3,Clear,5,1,3,6.48,23.866666666666664,0,1.0,17.857142857142858
R0006,2026-02-06,49,65.63333333333334,69.07000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Dust,7,3,4,4.14,23.833333333333332,0,0.0,0.0
R0006,2026-02-07,63,64.475,69.575,4,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,0,2,0.33,24.704166666666666,0,0.0,63.492063492063494
R0006,2026-02-08,66,62.3,75.035,4,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,2,1,6.72,24.695833333333336,0,0.0,30.303030303030305
R0006,2026-02-09,60,68.475,72.66,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,1,2,5.26,25.079166666666666,0,0.0,16.666666666666668
R0006,2026-02-10,53,64.66666666666667,72.13,3,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,2,2,1,7.49,22.808333333333334,0,0.0,94.33962264150944
R0006,2026-02-11,49,59.13333333333333,60.48,3,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,2,1,1.33,22.733333333333334,0,0.0,40.816326530612244
R0006,2026-02-12,65,58.15,66.815,4,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,1,2,0.98,22.78333333333333,0,0.0,46.15384615384615
R0006,2026-02-13,55,54.833333333333336,59.589999999999996,3,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,1,0,1,0.51,24.379166666666666,0,0.0,72.72727272727273
R0006,2026-02-14,54,57.26666666666667,61.5,3,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,2,3,4.73,22.358333333333334,0,0.0,37.03703703703704
R0006,2026-02-15,76,73.1,77.38000000000001,5,3.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,1,1,2.28,23.52916666666667,0,0.0,105.26315789473684
R0006,2026-02-16,73,53.86,66.36,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Qassim,Buraidah,Urban,60,3,Clear,0,2,0,8.67,22.379166666666666,1,1.0,13.698630136986301
R0006,2026-02-17,70,63.25,72.185,4,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,2,1,5.22,22.02916666666667,0,0.0,42.857142857142854
R0006,2026-02-18,69,59.349999999999994,71.91999999999999,4,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,2,2,0,1.15,23.991666666666664,0,0.0,43.47826086956522
R0006,2026-02-19,55,68.93333333333334,71.46000000000001,3,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,1,1,4.68,23.125,0,0.0,90.9090909090909
R0006,2026-02-20,55,67.5,70.94,3,1.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,2,2,2,1.3,21.929166666666664,0,0.0,90.9090909090909
R0006,2026-02-21,47,73.3,93.39999999999999,3,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,Qassim,Buraidah,Urban,60,3,Clear,3,0,1,0.34,25.59166666666667,0,0.5,21.27659574468085
R0006,2026-02-22,58,61.800000000000004,68.295,4,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,2,3,1,6.67,24.441666666666666,0,0.0,51.724137931034484
R0006,2026-02-23,59,63.5,90.45999999999998,4,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,Qassim,Buraidah,Urban,60,3,Clear,2,0,1,0.77,23.45,1,1.0,33.898305084745765
R0006,2026-02-24,47,65.7,70.16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,5,0,1,0.32,25.166666666666668,0,0.0,0.0
R0006,2026-02-25,62,76.525,80.965,4,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,0,1,0.34,21.474999999999998,0,0.0,48.38709677419355
R0006,2026-02-26,66,54.1,67.78999999999999,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,5,0,2,0.41,23.308333333333334,0,0.0,0.0
R0006,2026-02-27,51,67.2,73.41,3,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,Qassim,Buraidah,Urban,60,3,Clear,2,1,1,2.15,24.670833333333334,0,1.0,39.21568627450981
R0006,2026-02-28,59,66.35,75.25999999999999,4,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,1,2,0.85,22.579166666666666,0,0.0,50.847457627118644
R0006,2026-03-01,65,59.3,61.76,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,4,1,2,3.31,21.666666666666668,0,0.0,15.384615384615385
R0006,2026-03-02,62,63.025000000000006,70.215,4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,1,1,0,4.59,25.708333333333332,0,0.0,32.25806451612903
R0006,2026-03-03,57,58.325,62.535,4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,1,2,0,2.49,24.241666666666664,0,0.0,17.54385964912281
R0006,2026-03-04,68,66.925,83.835,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Urban,60,3,Clear,3,3,1,2.64,23.52916666666667,0,0.0,14.705882352941176
R0007,2026-02-03,32,68.55,73.455,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,3,3,0,7.04,23.821739130434782,0,0.0,0.0
R0007,2026-02-04,33,77.4,78.92999999999999,2,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,7,2,4,3.9,22.579166666666666,0,0.0,90.9090909090909
R0007,2026-02-05,31,73.4,73.4,1,0.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,5,1,3,6.48,23.866666666666664,0,1.0,129.03225806451613
R0007,2026-02-06,27,58.1,58.1,1,0.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Rural,60,1,Dust,7,3,4,4.14,23.833333333333332,0,1.0,148.14814814814815
R0007,2026-02-07,26,62.1,62.1,1,0.0,0.0,0.0,2.0,1.0,3.0,3.0,7.0,0.0,3.0,Qassim,Buraidah,Rural,60,1,Clear,3,0,2,0.33,24.704166666666666,0,1.0,115.38461538461539
R0007,2026-02-08,31,72.1,72.1,1,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,4,2,1,6.72,24.695833333333336,0,1.0,64.51612903225806
R0007,2026-02-09,36,82.45,102.205,2,1.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,3,1,2,5.26,25.079166666666666,0,0.0,166.66666666666666
R0007,2026-02-10,27,50.7,50.7,1,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,Qassim,Buraidah,Rural,60,1,Clear,2,2,1,7.49,22.808333333333334,0,1.0,148.14814814814815
R0007,2026-02-11,30,70.4,70.4,1,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,3,2,1,1.33,22.733333333333334,0,0.0,66.66666666666667
R0007,2026-02-12,34,87.85,101.935,2,1.0,0.0,0.0,4.0,1.0,6.0,3.0,4.0,1.0,3.0,Qassim,Buraidah,Rural,60,1,Clear,4,1,2,0.98,22.78333333333333,1,1.0,176.47058823529412
R0007,2026-02-13,29,62.7,62.7,1,1.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,Qassim,Buraidah,Rural,60,1,Clear,1,0,1,0.51,24.379166666666666,1,1.0,137.93103448275863
R0007,2026-02-14,20,78.3,88.64999999999999,2,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,Qassim,Buraidah,Rural,60,1,Clear,4,2,3,4.73,22.358333333333334,0,0.5,50.0
R0007,2026-02-15,33,76.25,77.195,2,2.0,0.0,0.0,5.0,1.0,8.0,1.0,0.0,0.0,1.0,Qassim,Buraidah,Rural,60,1,Clear,4,1,1,2.28,23.52916666666667,0,1.0,242.42424242424244
R0007,2026-02-16,28,82.7,82.7,1,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,0,2,0,8.67,22.379166666666666,0,0.0,71.42857142857143
R0007,2026-02-17,28,95.9,95.9,1,3.0,0.0,1.0,0.0,1.0,5.0,2.0,4.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,3,2,1,5.22,22.02916666666667,0,1.0,178.57142857142858
R0007,2026-02-18,33,75.0,75.36,2,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,2,2,0,1.15,23.991666666666664,0,0.0,60.60606060606061
R0007,2026-02-19,27,68.0,68.0,1,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Qassim,Buraidah,Rural,60,1,Clear,4,1,1,4.68,23.125,0,0.0,148.14814814814815
R0007,2026-02-20,31,66.4,66.4,1,2.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,Qassim,Buraidah,Rural,60,1,Clear,2,2,2,1.3,21.929166666666664,0,1.0,161.29032258064515
R0007,2026-02-21,24,70.0,70.0,1,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,Qassim,Buraidah,Rural,60,1,Clear,3,0,1,0.34,25.59166666666667,0,1.0,83.33333333333333
